cod_mes;cod_ano;cod_ret;cod_cor;cod_dep;departa;pop_reg;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17
1;2010;0;0;19;Decap;11244369;16;0;1;2;3;0;0;6;0;5;5;2;3;0;4;7;14
1;2010;0;0;20;Demacro;8428213;16;0;0;3;1;0;0;7;0;1;3;2;0;0;0;6;6
1;2010;0;0;21;Deinter 1;2262723;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
1;2010;0;0;22;Deinter 2;3307513;5;0;0;0;1;0;0;0;0;3;2;0;0;2;0;3;3
1;2010;0;0;23;Deinter 3;3302679;1;0;0;1;1;0;0;2;0;0;0;0;0;0;0;1;1
1;2010;0;0;24;Deinter 4;1750734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2010;0;0;25;Deinter 5;1456209;5;0;0;0;0;0;0;3;0;0;1;0;0;0;0;3;0
1;2010;0;0;26;Deinter 6;1936708;4;0;0;0;1;0;0;2;0;1;0;2;0;0;1;0;1
1;2010;0;0;27;Deinter 7;2800360;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
1;2010;0;0;28;Deinter 8;1083047;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
1;2010;0;0;29;Deinter 9;2943524;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;2
1;2010;0;0;30;Deinter 10;736081;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;2010;0;0;31;Decap;11244369;7;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
1;2010;0;0;32;Decap;11244369;0;0;0;0;1;0;0;0;0;0;3;0;0;1;0;3;1
1;2010;0;0;33;Decap;11244369;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;2011;0;0;19;Decap;11316119;21;0;0;0;4;0;1;13;0;6;3;2;0;0;1;12;11
1;2011;0;0;20;Demacro;8506440;10;0;0;0;4;0;0;4;0;2;2;0;0;0;1;9;7
1;2011;0;0;21;Deinter 1;2285528;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;1
1;2011;0;0;22;Deinter 2;3346411;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;7;2
1;2011;0;0;23;Deinter 3;3330732;4;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
1;2011;0;0;24;Deinter 4;1760330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1;2011;0;0;25;Deinter 5;1466615;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1
1;2011;0;0;26;Deinter 6;1952342;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
1;2011;0;0;27;Deinter 7;2825535;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;5;0
1;2011;0;0;28;Deinter 8;1087849;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1
1;2011;0;0;29;Deinter 9;2968472;2;0;0;1;0;0;0;4;0;1;0;0;0;0;0;3;2
1;2011;0;0;30;Deinter 10;740809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2011;0;0;31;Decap;11316119;7;0;0;0;0;0;0;1;0;0;2;0;1;0;0;1;1
1;2011;0;0;32;Decap;11316119;0;0;0;1;0;0;0;0;0;0;0;2;1;1;0;7;2
1;2011;0;0;33;Decap;11316119;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;2012;1;0;19;Decap;11376685;11;0;0;1;6;0;0;14;0;4;13;6;0;0;2;4;9
1;2012;1;0;20;Demacro;8579905;11;0;0;2;0;0;0;11;0;4;2;0;0;0;2;1;0
1;2012;1;0;21;Deinter 1;2305758;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1;2012;1;0;22;Deinter 2;3383407;0;0;0;0;1;0;0;1;0;2;2;0;0;0;0;2;1
1;2012;1;0;23;Deinter 3;3358517;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1
1;2012;1;0;24;Deinter 4;1770282;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
1;2012;1;0;25;Deinter 5;1476901;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0
1;2012;1;0;26;Deinter 6;1966489;3;0;0;0;1;0;0;6;0;1;2;0;0;0;0;1;1
1;2012;1;0;27;Deinter 7;2850458;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0
1;2012;1;0;28;Deinter 8;1092359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2012;1;0;29;Deinter 9;2994987;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
1;2012;1;0;30;Deinter 10;745471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2012;1;0;31;Decap;11376685;10;0;0;0;3;0;0;0;0;0;4;0;0;0;0;2;1
1;2012;1;0;32;Decap;11376685;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1
1;2012;1;0;33;Decap;11376685;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;2013;0;0;19;Decap;11821873;11;0;2;0;7;0;0;10;0;2;20;0;0;1;1;9;7
1;2013;0;0;20;Demacro;8953241;5;0;0;2;2;0;0;6;0;1;3;0;0;1;2;4;1
1;2013;0;0;21;Deinter 1;2406735;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
1;2013;0;0;22;Deinter 2;3541481;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
1;2013;0;0;23;Deinter 3;3503301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2013;0;0;24;Deinter 4;1840239;1;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0
1;2013;0;0;25;Deinter 5;1537918;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1
1;2013;0;0;26;Deinter 6;2048410;6;0;0;0;1;0;0;1;0;2;1;0;0;0;0;1;4
1;2013;0;0;27;Deinter 7;2975156;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;1
1;2013;0;0;28;Deinter 8;1133298;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;2013;0;0;29;Deinter 9;3126459;3;0;0;1;1;0;0;4;0;0;1;0;0;0;1;2;1
1;2013;0;0;30;Deinter 10;775558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2013;0;0;31;Decap;11821873;4;0;0;0;2;0;0;0;0;1;3;0;0;0;0;1;1
1;2013;0;0;32;Decap;11821873;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;1
1;2013;0;0;33;Decap;11821873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2014;0;0;19;Decap;11895893;24;0;0;4;7;0;1;20;0;6;11;1;0;1;3;5;11
1;2014;0;0;20;Demacro;9039311;8;0;0;2;2;0;0;6;0;1;9;0;0;1;3;1;7
1;2014;0;0;21;Deinter 1;2430392;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1
1;2014;0;0;22;Deinter 2;3584160;1;0;0;0;5;0;0;0;0;0;2;0;0;0;2;0;0
1;2014;0;0;23;Deinter 3;3535932;2;0;0;0;0;0;0;6;0;1;2;0;0;0;0;1;1
1;2014;0;0;24;Deinter 4;1852338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2014;0;0;25;Deinter 5;1550161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1;2014;0;0;26;Deinter 6;2065208;3;0;0;1;1;0;0;5;0;0;2;0;0;0;0;1;2
1;2014;0;0;27;Deinter 7;3004319;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0
1;2014;0;0;28;Deinter 8;1138981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2014;0;0;29;Deinter 9;3157448;6;0;0;0;0;0;0;2;0;0;1;0;1;0;0;1;3
1;2014;0;0;30;Deinter 10;781161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2014;0;0;31;Decap;11895893;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2014;0;0;32;Decap;11895893;1;0;0;0;1;0;0;1;0;0;2;0;0;0;0;2;3
1;2014;0;0;33;Decap;11895893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2015;0;0;19;Decap;11967825;27;0;1;1;5;0;0;9;0;2;9;0;9;1;1;1;2
1;2015;0;0;20;Demacro;9122966;27;0;0;0;2;0;1;12;0;5;7;1;0;1;0;1;3
1;2015;0;0;21;Deinter 1;2453387;0;0;0;0;0;0;0;3;0;0;1;1;0;0;0;1;1
1;2015;0;0;22;Deinter 2;3625638;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1;2015;0;0;23;Deinter 3;3567652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
1;2015;0;0;24;Deinter 4;1864091;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0
1;2015;0;0;25;Deinter 5;1562060;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0
1;2015;0;0;26;Deinter 6;2081531;6;0;0;0;1;0;0;4;0;1;0;0;0;0;0;2;0
1;2015;0;0;27;Deinter 7;3032659;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0
1;2015;0;0;28;Deinter 8;1144506;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1;2015;0;0;29;Deinter 9;3187564;5;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1
1;2015;0;0;30;Deinter 10;786605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2015;0;0;31;Decap;11967825;12;0;0;0;2;0;0;1;0;0;3;0;0;0;0;1;0
1;2015;0;0;32;Decap;11967825;0;0;0;0;3;0;0;0;0;0;4;0;0;0;1;0;2
1;2015;0;0;33;Decap;11967825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2016;0;0;19;Decap;12038175;12;7;0;0;0;0;0;23;8;0;2;0;0;0;3;4;4
1;2016;0;0;20;Demacro;9204764;11;5;1;0;0;0;0;7;7;2;3;0;0;0;2;7;3
1;2016;0;0;21;Deinter 1;2475879;1;0;0;0;0;0;0;1;0;1;0;0;4;0;0;1;1
1;2016;0;0;22;Deinter 2;3666201;3;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1
1;2016;0;0;23;Deinter 3;3598661;3;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0
1;2016;0;0;24;Deinter 4;1875589;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
1;2016;0;0;25;Deinter 5;1573701;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0
1;2016;0;0;26;Deinter 6;2097502;5;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;2
1;2016;0;0;27;Deinter 7;3060372;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1
1;2016;0;0;28;Deinter 8;1149906;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2016;0;0;29;Deinter 9;3217014;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
1;2016;0;0;30;Deinter 10;791935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2016;0;0;31;Decap;12038175;3;3;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0
1;2016;0;0;32;Decap;12038175;0;2;0;0;0;0;0;1;3;0;1;0;0;0;0;2;2
1;2016;0;0;33;Decap;12038175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2017;0;0;19;Decap;12106920;19;11;0;0;0;0;0;22;8;4;5;0;0;1;0;5;1
1;2017;0;0;20;Demacro;9284704;13;9;0;0;0;0;0;7;2;1;3;0;0;0;0;0;2
1;2017;0;0;21;Deinter 1;2497857;2;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0
1;2017;0;0;22;Deinter 2;3705840;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0
1;2017;0;0;23;Deinter 3;3654014;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
1;2017;0;0;24;Deinter 4;1886819;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
1;2017;0;0;25;Deinter 5;1565726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2017;0;0;26;Deinter 6;2113105;5;0;0;0;0;0;0;7;0;2;1;0;0;0;0;0;0
1;2017;0;0;27;Deinter 7;3087457;6;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
1;2017;0;0;28;Deinter 8;1149492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1;2017;0;0;29;Deinter 9;3245798;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0
1;2017;0;0;30;Deinter 10;797134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2017;0;0;31;Decap;12106920;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;2017;0;0;32;Decap;12106920;2;5;0;1;0;0;0;1;4;1;2;0;0;0;0;0;1
1;2017;0;0;33;Decap;12106920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2018;0;0;19;Decap;12176866;17;5;0;1;0;0;0;15;12;1;2;1;0;1;0;3;2
1;2018;0;0;20;Demacro;9394415;13;4;0;0;0;0;0;6;2;4;4;0;0;0;1;0;4
1;2018;0;0;21;Deinter 1;2528345;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
1;2018;0;0;22;Deinter 2;3765555;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
1;2018;0;0;23;Deinter 3;3694912;3;1;0;0;0;0;0;3;1;0;1;0;0;0;0;1;0
1;2018;0;0;24;Deinter 4;1898795;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2018;0;0;25;Deinter 5;1579772;3;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0
1;2018;0;0;26;Deinter 6;2132735;0;0;0;0;0;0;0;7;1;1;0;0;0;0;0;3;0
1;2018;0;0;27;Deinter 7;3124964;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1;2018;0;0;28;Deinter 8;1153568;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2018;0;0;29;Deinter 9;3285865;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;1
1;2018;0;0;30;Deinter 10;803144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2018;0;0;31;Decap;12176866;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1;2018;0;0;32;Decap;12176866;0;3;0;0;0;0;1;2;3;0;0;0;0;0;2;0;1
1;2018;0;0;33;Decap;12176866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2019;0;0;19;Decap;12252023;13;3;0;0;NA;0;0;6;1;3;1;0;0;0;0;3;5
1;2019;0;0;20;Demacro;NA;10;4;0;0;NA;0;1;5;3;3;4;1;0;0;0;2;2
1;2019;0;0;21;Deinter 1;2552610;4;0;0;0;NA;0;0;1;1;0;0;0;0;0;0;0;1
1;2019;0;0;22;Deinter 2;NA;2;0;0;0;NA;0;0;2;0;0;0;0;0;0;0;1;1
1;2019;0;0;23;Deinter 3;3728399;1;0;0;0;NA;0;0;4;1;0;0;0;0;0;0;0;1
1;2019;0;0;24;Deinter 4;1911091;1;0;0;0;NA;0;0;2;0;0;0;0;0;0;0;0;0
1;2019;0;0;25;Deinter 5;1592219;1;0;0;0;NA;0;0;0;0;1;1;0;0;0;0;0;0
1;2019;0;0;26;Deinter 6;2149906;9;1;0;0;NA;0;0;6;0;2;1;0;0;0;0;0;0
1;2019;0;0;27;Deinter 7;3154869;6;0;0;0;NA;0;0;1;0;0;0;0;0;0;0;1;0
1;2019;0;0;28;Deinter 8;1159300;0;0;0;0;NA;0;0;0;0;1;0;0;0;0;0;1;0
1;2019;0;0;29;Deinter 9;3317647;3;0;0;0;NA;0;0;3;0;0;0;0;0;0;0;1;0
1;2019;0;0;30;Deinter 10;808855;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
1;2019;0;0;31;Decap;12252023;6;1;0;0;NA;0;0;1;0;0;0;0;0;0;0;2;2
1;2019;0;0;32;Decap;12252023;2;0;0;1;NA;0;0;1;0;0;0;0;0;0;0;1;1
1;2019;0;0;33;Decap;12252023;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
1;2020;0;0;19;Decap;12325232;20;3;0;1;NA;0;0;10;5;4;0;0;0;0;1;3;1
1;2020;0;0;20;Demacro;9568610;14;0;0;1;NA;0;0;3;4;1;0;0;0;1;0;2;2
1;2020;0;0;21;Deinter 1;2576250;10;0;0;0;NA;0;0;3;0;0;0;0;0;0;1;3;0
1;2020;0;0;22;Deinter 2;3852244;7;0;0;0;NA;0;0;1;0;1;0;0;0;0;0;0;0
1;2020;0;0;23;Deinter 3;3761025;2;0;0;0;NA;0;0;3;0;0;0;0;0;0;0;1;0
1;2020;0;0;24;Deinter 4;1923070;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
1;2020;0;0;25;Deinter 5;1604342;0;0;0;0;NA;0;0;1;0;0;0;0;0;0;0;0;1
1;2020;0;0;26;Deinter 6;2166632;4;1;0;0;NA;0;0;4;0;1;0;0;0;0;0;2;2
1;2020;0;0;27;Deinter 7;3184000;1;0;0;0;NA;0;0;1;0;0;0;0;0;0;0;0;0
1;2020;0;0;28;Deinter 8;1164891;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
1;2020;0;0;29;Deinter 9;3348615;12;1;0;0;NA;0;0;0;1;0;0;0;0;0;0;1;1
1;2020;0;0;30;Deinter 10;814422;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
1;2020;0;0;31;Decap;12325232;6;1;0;0;NA;0;0;0;1;0;0;0;0;0;0;0;0
1;2020;0;0;32;Decap;12325232;0;2;0;0;NA;0;0;0;0;0;0;0;0;0;0;2;3
1;2020;0;0;33;Decap;12325232;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
1;2021;0;0;19;Decap;12396372;14;3;1;0;NA;0;0;6;0;0;0;0;0;0;0;4;3
1;2021;0;0;20;Demacro;9652132;9;2;0;0;NA;0;0;3;2;1;0;0;0;0;2;1;1
1;2021;0;0;21;Deinter 1;2599218;6;0;0;0;NA;0;0;0;0;3;0;0;0;0;0;0;1
1;2021;0;0;22;Deinter 2;3893806;1;0;0;0;NA;0;0;2;1;0;0;0;0;0;0;1;0
1;2021;0;0;23;Deinter 3;3792726;2;0;0;0;NA;0;0;2;1;2;0;0;0;0;1;0;0
1;2021;0;0;24;Deinter 4;1934714;1;0;0;0;NA;0;0;1;0;0;0;0;0;0;0;1;0
1;2021;0;0;25;Deinter 5;1616129;0;1;0;0;NA;0;0;0;0;0;0;0;1;0;0;0;0
1;2021;0;0;26;Deinter 6;2182882;3;0;0;0;NA;0;0;1;0;1;0;0;0;0;0;1;0
1;2021;0;0;27;Deinter 7;3212306;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;6;0
1;2021;0;0;28;Deinter 8;1170317;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;1
1;2021;0;0;29;Deinter 9;3378700;4;0;0;0;NA;0;0;1;0;0;0;0;0;0;0;0;1
1;2021;0;0;30;Deinter 10;819830;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
1;2021;0;0;31;Decap;12396372;11;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;1
1;2021;0;0;32;Decap;12396372;1;1;0;0;NA;0;0;1;5;0;0;0;0;0;0;2;1
1;2021;0;0;33;Decap;12396372;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
1;2022;1;0;19;Decap;12396372;5;2;0;0;NA;0;0;8;7;0;0;0;0;0;1;2;4
1;2022;1;0;20;Demacro;9652132;4;0;0;0;NA;0;0;2;1;0;0;2;0;0;1;0;1
1;2022;1;0;21;Deinter 1;2599218;3;0;0;0;NA;0;0;1;1;0;0;0;0;0;0;2;0
1;2022;1;0;22;Deinter 2;3893806;0;0;0;0;NA;0;0;0;1;0;0;0;0;0;0;0;1
1;2022;1;0;23;Deinter 3;3792726;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
1;2022;1;0;24;Deinter 4;1934714;2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
1;2022;1;0;25;Deinter 5;1616129;2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
1;2022;1;0;26;Deinter 6;2182882;2;0;0;0;NA;0;0;2;0;0;0;0;0;0;1;1;0
1;2022;1;0;27;Deinter 7;3212306;2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
1;2022;1;0;28;Deinter 8;1170317;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
1;2022;1;0;29;Deinter 9;3378700;0;0;0;0;NA;0;0;1;0;0;0;0;0;0;0;0;0
1;2022;1;0;30;Deinter 10;819830;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0
1;2022;1;0;31;Decap;12396372;1;0;0;0;NA;0;0;2;1;0;0;0;0;0;0;0;0
1;2022;1;0;32;Decap;12396372;0;1;0;0;NA;0;0;3;1;0;0;0;0;1;0;0;0
1;2022;1;0;33;Decap;12396372;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;1
2;2010;0;0;19;Decap;11244369;27;0;0;2;4;0;0;12;0;3;5;1;4;0;1;7;12
2;2010;0;0;20;Demacro;8428213;16;0;0;1;2;0;0;2;0;1;1;4;1;0;0;12;3
2;2010;0;0;21;Deinter 1;2262723;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;2
2;2010;0;0;22;Deinter 2;3307513;2;0;0;0;0;0;0;1;0;1;1;0;0;0;0;3;1
2;2010;0;0;23;Deinter 3;3302679;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;1
2;2010;0;0;24;Deinter 4;1750734;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2;2010;0;0;25;Deinter 5;1456209;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
2;2010;0;0;26;Deinter 6;1936708;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;3
2;2010;0;0;27;Deinter 7;2800360;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1
2;2010;0;0;28;Deinter 8;1083047;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2;2010;0;0;29;Deinter 9;2943524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2;2010;0;0;30;Deinter 10;736081;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;2010;0;0;31;Decap;11244369;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
2;2010;0;0;32;Decap;11244369;2;0;0;0;1;0;1;1;0;1;0;0;0;0;1;3;2
2;2010;0;0;33;Decap;11244369;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;2011;0;0;19;Decap;11316119;10;0;0;3;1;0;1;13;0;3;9;8;1;1;1;14;2
2;2011;0;0;20;Demacro;8506440;8;0;1;2;6;0;0;5;0;1;1;1;0;0;1;4;8
2;2011;0;0;21;Deinter 1;2285528;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3;1
2;2011;0;0;22;Deinter 2;3346411;3;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;3
2;2011;0;0;23;Deinter 3;3330732;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;2
2;2011;0;0;24;Deinter 4;1760330;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1
2;2011;0;0;25;Deinter 5;1466615;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
2;2011;0;0;26;Deinter 6;1952342;2;0;0;0;0;0;0;6;0;1;1;0;0;0;1;4;2
2;2011;0;0;27;Deinter 7;2825535;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2
2;2011;0;0;28;Deinter 8;1087849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2011;0;0;29;Deinter 9;2968472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
2;2011;0;0;30;Deinter 10;740809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2011;0;0;31;Decap;11316119;5;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
2;2011;0;0;32;Decap;11316119;0;0;0;0;1;0;0;0;2;0;1;0;4;0;0;3;6
2;2011;0;0;33;Decap;11316119;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;2012;0;0;19;Decap;11376685;14;0;0;0;4;1;0;9;0;3;9;2;0;0;2;6;4
2;2012;0;0;20;Demacro;8579905;5;0;0;1;0;0;0;8;0;1;8;0;1;0;0;3;6
2;2012;0;0;21;Deinter 1;2305758;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1
2;2012;0;0;22;Deinter 2;3383407;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0
2;2012;0;0;23;Deinter 3;3358517;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;1
2;2012;0;0;24;Deinter 4;1770282;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
2;2012;0;0;25;Deinter 5;1476901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2012;0;0;26;Deinter 6;1966489;5;0;1;0;0;0;0;2;0;0;0;0;0;0;1;4;2
2;2012;0;0;27;Deinter 7;2850458;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;1
2;2012;0;0;28;Deinter 8;1092359;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2;2012;0;0;29;Deinter 9;2994987;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2;2012;0;0;30;Deinter 10;745471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2012;0;0;31;Decap;11376685;5;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;3
2;2012;0;0;32;Decap;11376685;2;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;2
2;2012;0;0;33;Decap;11376685;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;2013;0;0;19;Decap;11821873;7;0;2;3;4;0;0;7;0;3;10;1;0;0;2;10;14
2;2013;0;0;20;Demacro;8953241;4;0;0;1;2;0;1;6;0;3;3;0;0;0;2;5;3
2;2013;0;0;21;Deinter 1;2406735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2013;0;0;22;Deinter 2;3541481;2;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;1
2;2013;0;0;23;Deinter 3;3503301;2;0;0;0;0;0;0;2;0;1;1;0;0;0;0;2;1
2;2013;0;0;24;Deinter 4;1840239;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2;2013;0;0;25;Deinter 5;1537918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2;2013;0;0;26;Deinter 6;2048410;5;0;0;1;0;0;0;1;0;0;2;0;0;0;0;2;2
2;2013;0;0;27;Deinter 7;2975156;1;0;0;1;0;1;0;1;0;0;0;4;0;0;0;1;1
